5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,avg
-1.5165039746,-1.3647927212,-1.22715414039,-0.99440380012,-0.8713869177,-0.7614579128399999,-0.5745151440300001,-0.47933237807999995,-0.3981618683,-0.315283255,0.2583411626600009,0.5241730786800001,0.56022601279,0.60267131282,0.7289059269,0.9114129737200003,1.15081178834,1.2807161124,1.4317990082999998,-0.05547024924473676
-1.1539032653899999,-0.8315270296999999,-0.7843365568,-0.5612365229999999,-0.47257647700000005,-0.43115130168,-0.37337331526000006,-0.36490819886000003,-0.35371703208,-0.3279327159,-0.12165764589199969,0.14484192880400015,0.42178270692000003,0.4903604344599999,0.5326084369499999,0.6628313248000006,1.0393211511000002,1.2649714832,1.4845551330999998,0.013944870409052674
-1.17602829116,-0.90766251356,-0.8229364246499999,-0.6913133383,-0.55068302,-0.3669124931919999,-0.08429867706400021,-0.024691887423999984,0.031106326209999972,0.1313835555,0.19250866087000007,0.25282748436,0.3402733904799999,0.5941100608399996,0.7189768368,0.78594483524,0.83713578428,0.9486027853999999,1.2621939739999992,0.07739668676999995
-0.9491604822599999,-0.7454849970399999,-0.5534564641799999,-0.54906401864,-0.47518700485,-0.33967441151799993,-0.11955743758100017,-0.04236663975599996,0.0026845771359999913,0.03664439192,0.11243855111600011,0.16110838048,0.18871999057,0.21204176925999996,0.2915044045,0.3931468186600002,0.4940978235700001,0.7100770244799999,1.0587526003999992,-0.005933427564894765
-1.5788529245,-1.20100648228,-0.8092128599299999,-0.5171327375399999,-0.43280207719999997,-0.37252953413999995,-0.16465282223000016,-0.09415195930599997,-0.04634217223540001,0.001740813472,0.19651400231160032,0.29416093622,0.4218328876599996,1.1667230914799989,1.4419591865,1.5152545782000002,1.5533523204,1.7583192198,1.9119258496000002,0.265531542962221
-1.2666050708,-1.253663441,-1.18587701188,-0.7821498620399998,-0.60066051075,-0.4410072521819999,-0.11370642686900025,-0.046732093119999984,0.06729202451799994,0.3018995188,0.3614804586800001,0.4356168466000001,0.5669779973299999,0.9761882087399995,1.3259501335000001,1.5741263058,1.6277863836,1.7095949562000001,1.9471792690999994,0.27387844390668414
-1.0414755063599999,-0.86641901276,-0.8261854917699999,-0.6145509642599999,-0.51833709895,-0.3948572481519999,-0.08779177143400024,0.07946344715600012,0.16882230894,0.1853883079,0.20871008659,0.22031414888,0.24165349213999995,0.3741342450199998,0.51339221505,0.6292424591800001,0.67979617141,0.8375173698999999,1.0747805186099995,0.04545250932052631
-1.3270671793,-1.15233053296,-0.91870247155,-0.6351102930999999,-0.51814446345,-0.43541328801999996,-0.2716423993400001,-0.1394681229059999,-0.0060222891970000345,0.1361404236,0.17878281962000006,0.21811470448000003,0.25279985455,0.2745018960999999,0.41798264119999995,0.727940063400001,1.3323104748000003,1.418649105,1.5810453989999995,0.05970349168036848
-1.434385076,-1.434385076,-1.37604042757,-0.9676278885599998,-0.65480742055,-0.45239249898,-0.43039937251000004,-0.42510779894,-0.4236746667,-0.4236746667,-0.2300264215599997,-0.1470343165,-0.11004181298000013,0.14890571165999958,0.51347500175,0.8468551860400002,0.99664084038,1.2349448347999998,1.4374485322,-0.1753330177221053
