datetime,val
2020-08-07T03:30:00.000-06:00,10.598329442447364
2020-08-07T03:30:00.000-06:00,10.268087483937656
2020-08-07T03:30:00.000-06:00,10.074943222011214
2020-08-07T03:30:00.000-06:00,11.070767116428188
2020-08-07T03:30:00.000-06:00,10.324989451952645
2020-08-07T03:30:00.000-06:00,11.344161039580563
2020-08-07T03:30:00.000-06:00,10.450525482162353
2020-08-07T03:30:00.000-06:00,10.01019716674769
2020-08-07T03:30:00.000-06:00,10.376696204314543
2020-08-07T03:30:00.000-06:00,10.124194314981953
2020-08-07T03:30:00.000-06:00,10.34393784375037
2020-08-07T03:30:00.000-06:00,10.406549390570627
2020-08-07T03:30:00.000-06:00,10.86264183769929
2020-08-07T03:30:00.000-06:00,10.652822949352414
2020-08-07T03:30:00.000-06:00,11.101464109976364
2020-08-07T03:30:00.000-06:00,12.452303881427682
2020-08-07T03:30:00.000-06:00,10.587799755933037
2020-08-07T03:30:00.000-06:00,10.31179719726922
2020-08-07T03:30:00.000-06:00,10.283912160611127
2020-08-07T03:30:00.000-06:00,10.535380644052518
2020-08-07T03:30:00.000-06:00,10.978872668674347
2020-08-07T03:30:00.000-06:00,10.335768059446115
2020-08-07T03:30:00.000-06:00,10.486266169036211
2020-08-07T03:30:00.000-06:00,10.513647839803804
2020-08-07T03:30:00.000-06:00,10.842299228150063
2020-08-07T03:30:00.000-06:00,10.149885694927493
2020-08-07T03:30:00.000-06:00,11.263386554800103
2020-08-07T03:30:00.000-06:00,10.161214020609957
2020-08-07T03:30:00.000-06:00,11.042129380793517
2020-08-07T03:30:00.000-06:00,10.329931902741329
2020-08-07T03:30:00.000-06:00,10.156853901670392
2020-08-07T03:30:00.000-06:00,10.902594055396724
2020-08-07T03:30:00.000-06:00,11.213367607624278
2020-08-07T03:30:00.000-06:00,10.495190224441124
2020-08-07T03:30:00.000-06:00,10.598138255608736
2020-08-07T03:30:00.000-06:00,10.616286877915277
2020-08-07T03:30:00.000-06:00,10.007011138032398
2020-08-07T03:30:00.000-06:00,11.509259137277986
2020-08-07T03:30:00.000-06:00,11.499672643113229
2020-08-07T03:30:00.000-06:00,10.031240615664263
2020-08-07T03:30:00.000-06:00,11.870368503632335
2020-08-07T03:30:00.000-06:00,11.766851112732866
2020-08-07T03:30:00.000-06:00,10.581864988216434
2020-08-07T03:30:00.000-06:00,11.574286337563635
2020-08-07T03:30:00.000-06:00,10.019155279192171
2020-08-07T03:30:00.000-06:00,10.65773413980331
2020-08-07T03:30:00.000-06:00,10.727535745682355
2020-08-07T03:30:00.000-06:00,11.422961935977677
2020-08-07T03:30:00.000-06:00,10.06740897901484
2020-08-07T03:30:00.000-06:00,10.142207106556373
2020-08-07T03:30:00.000-06:00,11.199679211890805
2020-08-07T03:30:00.000-06:00,11.772711692106089
2020-08-07T03:30:00.000-06:00,11.010370374227252
2020-08-07T03:30:00.000-06:00,10.816664766177658
2020-08-07T03:30:00.000-06:00,11.413820377631584
2020-08-07T03:30:00.000-06:00,10.419192095795115
2020-08-07T03:30:00.000-06:00,11.313794598880545
2020-08-07T03:30:00.000-06:00,10.156845964634613
2020-08-07T03:30:00.000-06:00,10.68640129374845
2020-08-07T03:30:00.000-06:00,10.624235754032268
2020-08-07T03:30:00.000-06:00,10.024820598551816
2020-08-07T03:30:00.000-06:00,10.343104109997615
2020-08-07T03:30:00.000-06:00,10.713039134443763
2020-08-07T03:30:00.000-06:00,11.15802440202703
2020-08-07T03:30:00.000-06:00,11.529830491109427
2020-08-07T03:30:00.000-06:00,11.510643965172754
2020-08-07T03:30:00.000-06:00,10.904235262600087
2020-08-07T03:30:00.000-06:00,12.58664526248577
2020-08-07T03:30:00.000-06:00,11.40278833943354
2020-08-07T03:30:00.000-06:00,11.842352779434746
2020-08-07T03:30:00.000-06:00,10.675950026113924
2020-08-07T03:30:00.000-06:00,10.034336041448055
2020-08-07T03:30:00.000-06:00,11.87868978834365
2020-08-07T03:30:00.000-06:00,10.111180951612697
2020-08-07T03:30:00.000-06:00,10.501831758701428
2020-08-07T03:30:00.000-06:00,11.51246008395454
2020-08-07T03:30:00.000-06:00,11.496015043107445
2020-08-07T03:30:00.000-06:00,10.97451761633385
2020-08-07T03:30:00.000-06:00,10.475334005747342
2020-08-07T03:30:00.000-06:00,11.242119197298003
2020-08-07T03:30:00.000-06:00,10.623498047294712
2020-08-07T03:30:00.000-06:00,10.596454334669158
2020-08-07T03:30:00.000-06:00,10.410148627174081
2020-08-07T03:30:00.000-06:00,10.250414965175137
2020-08-07T03:30:00.000-06:00,12.531437737313057
2020-08-07T03:30:00.000-06:00,11.181559815337836
2020-08-07T03:30:00.000-06:00,10.865686998733825
2020-08-07T03:30:00.000-06:00,11.940209018987838
2020-08-07T03:30:00.000-06:00,10.926349082958088
2020-08-07T03:30:00.000-06:00,10.187304831735359
2020-08-07T03:30:00.000-06:00,10.481783568432343
2020-08-07T03:30:00.000-06:00,10.315571069628307
2020-08-07T03:30:00.000-06:00,10.16670963060949
2020-08-07T03:30:00.000-06:00,10.262012248950555
2020-08-07T03:30:00.000-06:00,10.501553843791879
2020-08-07T03:30:00.000-06:00,11.045768719513806
2020-08-07T03:30:00.000-06:00,10.274114738638422
2020-08-07T03:30:00.000-06:00,10.828247635875623
